Codigo_PRTR,index,Nombre_del_complejo,Cantidad_total_atmosfera,Empresa_matriz,Municipio,Provincia,Longitud,Latitud,CNAE_2009,Actividad económica principal
9895,2167,ES221370000135-CERDOS-LANAJA ,10.325,"AGRÍCOLA GANADERA BARÓN, S.L.",Lanaja,Huesca,-0.348657,41.76001,Explotación de ganado porcino,
6255,2168,GRANJA EL ROMERAL. PIENSOS Y GANADOS PERDIGÓN ,10.324,PIENSOS Y GANADOS PERDIGÓN,Alhama de Murcia,Murcia,-1.416667,37.85,Explotación de ganado porcino,
6925,2169,ES501510000022-CERDOS-LUNA ,10.323,FINCA EL REGANO,Luna,Zaragoza,-0.936716,42.139016,Explotación de ganado porcino,
9881,2170,ES22050000127-BENABARRE ,10.32,BENABARRE BONET SL,Benabarre,Huesca,0.50962,42.07585,Explotación de ganado porcino,
5293,2171,CEBADERO JOSÉ MARÍN SÁNCHEZ ,10.312,JOSÉ MARÍN SÁNCHEZ,Alhama de Murcia,Murcia,-1.36873,37.848649,Explotación de ganado porcino,
9906,2172,ÓSCAR REGAÑO JIMÉNEZ ,10.3,ÓSCAR REGAÑO JIMÉNEZ,Morón de Almazán,Soria,-2.390139,41.436111,Explotación de ganado porcino,
9015,2173,SCA EL SALVADOR II (MADRES) ,10.3,SCA EL SALVADOR DE FUENTEPELAYO,Fuentepelayo,Segovia,-4.166411,41.207472,Explotación de ganado porcino,
8181,2174,"AGROPECUARIA ALDEAPORK, S.L ",10.3,"AGROPECUARIA ALDEAPORK, S.L.",Aldeaseca de la Frontera,Salamanca,-5.233558,40.928875,Explotación de ganado porcino,
7827,2175,ES221500000852-GALLINAS-LOPORZANO ,10.3,INTEROVO AVICOLA HUESCA,Loporzano,Huesca,-0.32164,42.155536,Avicultura,
7702,2176,SOCIEDAD CIVIL POZUELO MM ,10.3,SC. POZUELO MM,Cuellar,Segovia,-4.38825,41.393647,Explotación de ganado porcino,
1452,2177,EL MARRULLO ,10.3,"BELSOL, 97",Pulpí,Almeria,-1.749934,37.40061,Explotación de ganado porcino,
2659,2178,SAT 7572 HERMANOS SALON ,10.292,SAT 7572 HERMANOS SALON,Sinarcas,Valencia,-1.260828,39.736141,Avicultura,
2657,2179,S.A.T. PENTA Nº 7128-NUCLEO 1 ,10.285,SOCIEDAD AGRICOLA DE TRANSFORMACIÓN SAT 7128 PENTA,Bétera,Valencia,-0.450975,39.592942,Explotación de ganado porcino,
7551,2180,ES502520000167-CERDOS-TAUSTE ,10.27,"MUCHO LECHON, S.L.",Tauste,Zaragoza,-1.208169,41.943017,Explotación de ganado porcino,
9030,2181,JOSE JAVIER BARASOAIN ,10.268,BARASOAIN,Cadreita,Navarra,-1.678608,42.246,Explotación de ganado porcino,
3392,2182,FINCA LOS MOLINOS ,10.262,ROSA DÍAZ SANTOS,Jerez de los Caballeros,Badajoz,-6.76857,38.32378,Explotación de ganado porcino,
978,2183,ES220110000005-CERDOS-ALBERO ALTO ,10.255,JORGE MONTES MAIRAL,Albero Alto,Huesca,-0.363406,42.059577,Explotación de ganado porcino,
9620,2184,ES220870000012-CASTIGALEU ,10.25,JOSE RAMON PAC LARRUY,Castigaleu,Huesca,0.57943,42.203796,Explotación de ganado porcino,
10033,2185,ES221240000026-HUERTO ,10.227,OSCAPORC 2013,Huerto,Huesca,-0.167642,41.931307,Explotación de ganado porcino,
9626,2186,ES221840000035-POLEÑINO ,10.225,CASAUS PIQUERO CB,Poleñino,Huesca,-0.309565,41.870215,Explotación de ganado porcino,
9855,2187,ES502520000173-TAUSTE ,10.21,HERMANOS ALEGRE S.C.,Tauste,Zaragoza,-1.220913,41.865265,Explotación de ganado porcino,
7508,2188,ES222220000019-CERDOS-SIÉTAMO ,10.21,BORJA MALO LEIVA,Siétamo,Huesca,-0.317719,42.116917,Explotación de ganado porcino,
4081,2189,ES502170000002-CERDOS-PRADILLA DE EBRO ,10.2,"CUARTERO LAFORGA, S.C.",Pradilla de Ebro,Zaragoza,-1.262666,41.871606,Explotación de ganado porcino,
2820,2190,ES502520000035-CERDOS-TAUSTE ,10.2,"JORGE, S.L.",Tauste,Zaragoza,-1.282784,42.013847,Explotación de ganado porcino,
9701,2191,ES222130000144-SARIÑENA ,10.187,AGROPECUARIA PALLARUELO S.C.,Sariñena,Huesca,-0.250038,41.694193,Explotación de ganado porcino,
9837,2192,ES221170000175-GRAUS ,10.17,"GANADOS CABALLERA,SL",Graus,Huesca,0.402652,42.222535,Explotación de ganado porcino,
6452,2193,GRANJA SISQUELLA ,10.16,"SISQUELLA ALAVEDRA, JOAN",Sant Guim de la Plana,Lleida,1.323831,41.768023,Explotación de ganado porcino,
7525,2194,ES220220000039-CERDOS-ALMUNIA DE SAN JUAN ,10.14,JUAN ANTONIO GALLIFA FAURE,Almunia de San Juan,Huesca,0.256267,41.952172,Explotación de ganado porcino,
7269,2195,GONZÁLEZ CASTAÑO S.C. ,10.121,GONZÁLEZ CASTAÑO S.C.,"Puebla de Montalbán, La",Toledo,-4.3581,39.6479,Explotación de ganado porcino,
2868,2196,ES500530000001-CERDOS-BOQUIÑENI ,10.115,GRANJAS MATEO SL,Boquiñeni,Zaragoza,-1.295275,41.83706,Explotación de ganado porcino,
9016,2197,IBÉRICO LA ARMEDILLA S.L. ,10.1,IBÉRICO LA ARMEDILLA S.L.,Coceges del monte,Valladolid,-4.357592,41.519381,Explotación de ganado porcino,
1458,2198,MARÍA GARCÍA GUERRERO ,10.1,MARÍA GARCÍA GUERRERO,Huercal-Overa,Almeria,-1.929544,37.457255,Explotación de ganado porcino,
4595,2199,"GRANJAS CANTOS BLANCOS SUR S.L., CENTRO LOS RETAMALES ",10.089,"GRANJAS CANTOS BLANCOS SUR, S.L.",Mérida,Badajoz,-6.221995,38.943489,Avicultura,
2957,2200,ES500740000132-CERDOS-CASPE ,10.08,EXPLOTACIONES 4000 S.L.,Caspe,Zaragoza,-0.01257,41.177663,Explotación de ganado porcino,
9353,2201,ES229030000100-CERDOS-SAN MIGUEL DEL CINCA ,10.045,"CARLOS PENELLA E HIJOS, S.C.",San Miguel del Cinca,Huesca,0.128502,41.851528,Explotación de ganado porcino,
9865,2202,ES500950000345-EJEA DE LOS CABALLEROS ,10.043,PORK LA MARCUERA,Ejea de los Caballeros,Zaragoza,-1.136501,42.125724,Explotación de ganado porcino,
9013,2203,GRANJA ORTEGA ,10.038,GRANJA ORTEGA S.C.P.,"Jana, La",Castellón,0.25203,40.511805,Explotación de ganado porcino,
9482,2204,GRANJA VIDAL BARADAT (TRUGES) ,10.022,ANGEL VIDAL BARADAT,Almacelles,Lleida,0.431403,41.721244,Explotación de ganado porcino,
9187,2205,LES COTS ,10.022,"CASA LES COTS, S.L.",Viver i Serrateix,Barcelona,1.769425,41.937821,Explotación de ganado porcino,
9893,2206,ES221810000016-PIRACES ,10,"VILLACAMPA FERRANDO, S.C.",Piracés,Huesca,-0.30481,41.99732,Explotación de ganado porcino,
9874,2207,ES500510000046-BIOTA ,10,CAMPO LAS CUEVAS SL,Biota,Zaragoza,-1.2589,42.25185,Explotación de ganado porcino,
9847,2208,ES440760000246-CELLA ,10,"CELLA PORCINO, S.L.",Cella,Teruel,-1.293836,40.441875,Explotación de ganado porcino,
9651,2209,GERMÁN TABERNERO GARRIDO ,10,GERMÁN TABERNERO GARRIDO,Morón de Almazán,Soria,-2.422136,41.396144,Explotación de ganado porcino,
9632,2210,ES440440000011-BORDÓN ,10,EL CABEZO SERV. GAN.,Bordón,Teruel,-0.321905,40.686252,Explotación de ganado porcino,
9367,2211,ES229040000054-CERDOS-SOTONERA (LA) ,10,JAVIER GABAS BELTRAN,"Sotonera, La",Huesca,-0.528983,42.259411,Explotación de ganado porcino,
4530,2212,ES222250000146-CERDOS-TAMARITE DE LITERA ,10,"LAUSAPORC, S.L.",Tamarite de Litera,Huesca,0.421355,41.867377,Explotación de ganado porcino,
3878,2213,ES502110000005-CERDOS-PLASENCIA DE JALÓN ,10,"CERDOS DEL JALON, S.A.U.",Plasencia de Jalón,Zaragoza,-1.284265,41.704474,Explotación de ganado porcino,
2953,2214,ES500950000040-CERDOS-EJEA DE LOS CABALLEROS ,10,AGRUPACIÓN GANADERA SANTA ANASTASIA S.C.,Ejea de los Caballeros,Zaragoza,-1.213018,42.121943,Explotación de ganado porcino,
2512,2215,ES442610000123-CERDOS-VILLARQUEMADO ,10,"ESTESA, S.C.",Villarquemado,Teruel,-1.264348,40.495858,Explotación de ganado porcino,
1135,2216,ES221160000115-CERDOS-GRAÑÉN ,10,AGROALIMENTARIA PORCINA S.A.,Grañén,Huesca,-0.378563,41.870176,Explotación de ganado porcino,
999,2217,ES440590000046-CERDOS-CANTAVIEJA ,10,ESTHER VIDAL IBAÑEZ,Cantavieja,Teruel,-0.395141,40.506884,Explotación de ganado porcino,
964,2218,ES222130000100-CERDOS-SARIÑENA ,10,ARAGUAS JA S.L.,Sariñena,Huesca,-0.235247,41.775018,Explotación de ganado porcino,
959,2219,ES221740000031-CERDOS-PERALTA DE ALCOFEA ,10,JOSE ANGEL LOPEZ FONCILLAS,Peralta de Alcofea,Huesca,-0.070379,41.916804,Explotación de ganado porcino,
10029,2220,GRANJA PORCINA EN MONTEMAYOR - EXPLOTACIÓN PORCINA DOS HERMANAS ,9.98,"EXPLOTACIÓN PORCINA DOS HERMANAS, S.L.",Montemayor ,Córdoba,-4.616,37.658,Explotación de ganado porcino,
3262,2221,ES441120000128-CERDOS-FUENTES CLARAS ,9.98,MARÍA JOSÉ GALVEZ BELLA,Fuentes Claras,Teruel,-1.31809,40.86663,Explotación de ganado porcino,
6911,2222,ES221120000029-CERDOS-FRAGA ,9.975,CALDERO SANCHEZ RAFAEL,Fraga,Huesca,0.365266,41.565315,Explotación de ganado porcino,
7197,2223,AVÍCOLA MONDEJANA S.L. ,9.954,"AVÍCOLA MONDEJANA, S.L.",Mondejar,Guadalajara,-3.0547,40.1843,Avicultura,
4007,2224,ES501650000003-CERDOS-MEQUNENZA ,9.925,MARCIAL LLUSÁ CASCARRA,Maquinenza,Zaragoza,0.301318,41.342689,Explotación de ganado porcino,
5965,2225,MIGUEL ANGEL MARIN ESCRIBANO ,9.908,MIGUEL ANGEL MARIN ESCRIBANO,Carcastillo,Navarra,-1.44192,42.37948,Explotación de ganado porcino,
9734,2226,GRANJA DUOCASTELLA ,9.905,DUOCASTELLA SCP,Estaràs,Lleida,1.40476,41.72028,Explotación de ganado porcino,
6836,2227,"GRANJA ""LA MORENA"" ",9.9,ANDRÉS AGÜERA PARRA,Huercal-Overa,Almeria,-1.949948,37.383943,Explotación de ganado porcino,
952,2228,ES221620000018-NOVALES ,9.9,JOSÉ JUAN CATALAN VIU,Novales,Huesca,-0.277483,42.039072,Explotación de ganado porcino,
2639,2229,GRANJA PICASSENT ,9.889,SAT 4530,Picassent,Valencia,-0.460973,39.362675,Explotación de ganado porcino,
9369,2230,ES221050000011-CERDOS-ESTOPIÑÁN ,9.88,AGRONAFA S.C.,Estopiñan del Castillo,Huesca,0.489811,41.986905,Explotación de ganado porcino,
6306,2231,"ANRAL, S.L. ",9.86,ANRAL,Pedrosa del Rey,Valladolid,-5.230964,41.510042,Explotación de ganado porcino,
9469,2232,LES MALLOLES ,9.858,JOAN RAUBERT PUIG,Isona i Conca Dellà,Lleida,1.082308,42.096429,Explotación de ganado porcino,
5659,2233,GRANJA BERNAUS (TORÀ) ,9.858,"PINSOS BAGÀ, SA",Torà,Lleida,1.398542,41.804574,Explotación de ganado porcino,
7306,2234,"GONAGU,S.L. ",9.846,"GONAGU,S.L.",Consuegra,Toledo,-3.609117,39.464244,Explotación de ganado porcino,
73,2235,HNOS GÓMEZ DE TOPARES ,9.82,"HNOS. GÓMEZ DE TOPARES, C.B.",María,Almeria,-2.250382,37.881193,Explotación de ganado porcino,
9028,2236,AGUIRRE CARRERA ALFONSO Y CARRERA MARTINEZ MONTSERRAT ,9.8,AGUIRRE CARRERA ALFONSO Y CARRERA MARTINEZ MO NTSERRAT,Caparroso,Navarra,-2.024631,42.41743,Explotación de ganado porcino,
4186,2237,ES220230000029-CERDOS-ALMUNIENTE ,9.8,SAT ASGI Nº 8398,Almuniente,Huesca,-0.396643,41.940877,Explotación de ganado porcino,
5379,2238,ES220170000027-CERDOS-ALCOLEA DE CINCA ,9.765,CARMEN CARRASQUER LAS,Alcolea de Cinca ,Huesca,0.114993,41.72139,Explotación de ganado porcino,
4066,2239,ES502520000151-CERDOS-TAUSTE ,9.75,"GRANJA EL PINADILLO, S.L.L.",Tauste,Zaragoza,-1.113729,41.931489,Explotación de ganado porcino,
1097,2240,ES220530000129-CERDOS-BENABARRE ,9.75,AGROPECUARIA DEL ISABENA S.L.,Benabarre,Huesca,0.479178,42.033738,Explotación de ganado porcino,
9684,2241,ES441120000049-FUENTES CLARAS ,9.734,LEONCIO BELLA ROMERO,Fuentes Claras,Teruel,-1.319811,40.863385,Explotación de ganado porcino,
1659,2242,AGROPECUARIA LA ALAMEDA ,9.726,"AGROPECUARIA LA ALAMEDA, S.L",Meco,Madrid,-3.298398,40.540001,Avicultura,
2529,2243,ES442610000003-CERDOS-VILLARQUEMADO ,9.719,HERMANOS BARRERA FUERTES,Villarquemado,Teruel,-1.255275,40.494911,Explotación de ganado porcino,
4470,2244,"EMILIO JOSÉ PORTELA GARCÍA (ANTES PORTELA MEDRANO, EMILIO) ",9.71,EMILIO JOSÉ PORTELA GARCÍA,Langa de Duero,Soria,-3.4045,41.599692,Explotación de ganado porcino,
2285,2245,ES222050000105-CERDOS-SAN ESTEBAN DE LITERA ,9.7,AGRINGATOR S.L.,San Esteban de Litera,Huesca,0.311484,41.874345,Explotación de ganado porcino,
716,2246,ES501510000013-CERDOS-LUNA ,9.65,FRANCISCO JAVIER EZQUERRA,Luna,Zaragoza,-0.935067,42.104758,Explotación de ganado porcino,
9536,2247,"COMERCIAL PECUARIA SEGOVIANA, S.L - CHAÑE ",9.63,COMERCIAL PECUARIOA SEGOVIANA S.L,Chañe,Segovia,-4.405972,41.342581,Explotación de ganado porcino,
8112,2248,ALEPUZ HERNÁNDEZ ,9.625,ALEPUZ HERNÁNDEZ,Alpuente,Valencia,-1.003467,39.908734,Explotación de ganado porcino,
6759,2249,DEHESA DE LOS LINARILLOS ,9.62,"DEHESA DE LOS LINARILLOS, S.L.","Tala, La",Salamanca,-5.531453,40.607528,Explotación de ganado porcino,
1153,2250,ES220200000013-CERDOS-ALFÁNTEGA ,9.62,AGROPECUARIA JARA S.C.,Alfántega,Huesca,0.153224,41.816622,Explotación de ganado porcino,
806,2251,RUBEN GARRIDO ALDAMA ,9.603,RUBEN GARRIDO ALDAMA,Calahorra,Rioja (La),-1.998836,42.336659,Explotación de ganado porcino,
4214,2252,GANADOS FOMPEDRAZA - TORRE DE PEÑAFIEL ,9.6,GANADOS FOMPEDRAZA,Torre de Peñafiel,Valladolid,-4.184592,41.533492,Explotación de ganado porcino,
9766,2253,TORRE MONTROIG ,9.585,"PEDROS-SOTUS, S.C.P.",Almenar,Lleida,0.510777,41.776252,Explotación de ganado porcino,
7282,2254,PROYECTOS ROTUR-3 S.L. (AAI-TO-125) ,9.584,"PROYECTOS ROTUR -3,S.L.",Carmena,Toledo,-4.3729,39.7966,Explotación de ganado porcino,
8505,2255,MODESTO PASTOR CENTENO- SM ,9.58,MODESTO PASTOR CENTENO,Santa María de Valverde,Zamora,-5.930844,41.944872,Explotación de ganado porcino,
6949,2256,ES442300000007-CERDOS-TORREVELILLA ,9.574,"MIR COMA, MAXIMO",Torrevelilla,Teruel,-0.104717,40.937652,Explotación de ganado porcino,
5335,2257,HNOS PECIÑA ESTEBAN ,9.56,"HNOS PECIÑA ESTEBAN, S.L.",Aranda de Duero,Burgos,-3.626228,41.684267,Avicultura,
4348,2258,ES220090000061-CERDOS-ALBELDA ,9.515,"HNOS ESTEVE, S.L",Albelda,Huesca,0.460557,41.865055,Explotación de ganado porcino,
9807,2259,EXPLOTACIÓN PORCINA LLANOS DE BANDERA ,9.51,"IBERGARRUIZ, S.L.",Cúllar,Granada,-2.3738,37.3229,Explotación de ganado porcino,
9473,2260,ESPUNYOLS ,9.493,"ACAMPER 2000, S.L.",Salàs de Pallars,Lleida,0.940545,42.210252,Explotación de ganado porcino,
5235,2261,FINCA CASILLA ZABALA ,9.49,"GRANJA EL NIÑO DEL CACHETE, S.L.",Carmona,Sevilla,-5.754275,37.450139,Explotación de ganado porcino,
4241,2262,"SONEGAN, S.L. - SANCHIDRIAN ",9.47,"SONEGÁN, S.L.",Sanchidrian,Avila,-4.594017,40.877467,Explotación de ganado porcino,
6694,2263,SAT LARENAL ,9.466,SAT LARENAL 712 NA,Cadreita,Navarra,-1.663611,42.256944,Explotación de ganado porcino,
6693,2264,"AGROPECUARIA SAVAO, S.I. - CAPARROSO ",9.466,"AGROPECUARIA SAVAO, S.I.",Caparroso,Navarra,-1.675758,42.36682,Explotación de ganado porcino,
1859,2265,JOSE ANYONIO PEREZ OCHOA ,9.466,JOSE ANYONIO PEREZ OCHOA,Caparroso,Navarra,-1.587778,42.159444,Explotación de ganado porcino,
10028,2266,"GRANJA ""EL LLANO"" ",9.46,ANDRÉS MORÓN BARQUERO,Cañete la Real,Málaga,-5.09,36.92,Explotación de ganado porcino,
7837,2267,ES441070000031-CERDOS-FOZ-CALANDA ,9.44,"MOLINER BRUN, Mª CRUZ",Foz-Calanda,Teruel,-0.303705,40.92946,Explotación de ganado porcino,
9561,2268,"MARTÍN FERNÁNDEZ, S.C.P. ",9.43,"MARTÍN FERNÁNDEZ, S.C.P.",Fobellida,Valladolid,-4.169,41.7601,Explotación de ganado porcino,
4130,2269,"GRANJA RUALMAR, S.L. ",9.43,GRANJA RUALMAR,"Robla, La",León,-5.681111,42.798889,Avicultura,
2843,2270,ES500950000122-CERDOS-EJEA DE LOS CABALLEROS ,9.425,PILUE S.A.,Ejea de los Caballeros,Zaragoza,-1.059103,42.133581,Explotación de ganado porcino,
8478,2271,EXPLOTACION PORCINAS LAS MINAS ,9.41,SANTIAGO CUADRADO RAMOS,Campillo de Llerena,Badajoz,-5.791544,38.500632,Explotación de ganado porcino,
9371,2272,ES440080000815-GALLINAS-ALBALATE DEL ARZOBISPO ,9.405,"AGROPECUARIAS BERNAD PINA, S.C.",Albalate del Arzobispo,Teruel,-0.52784,41.139684,Avicultura,
4131,2273,"LERVISAN, S.L. ",9.4,LERVISAN,Lerma,Burgos,-3.741016,42.0075,Explotación de ganado porcino,
5978,2274,FINCA EL MANCHÓN DEL VALIENTE ,9.39,"AGRÍCOLAS RODRÍGUEZ PAVÓN, S.L.",Ecija,Sevilla,-5.18639,37.52228,Explotación de ganado porcino,
6909,2275,ES222540000150-CERDOS-ZAIDÍN ,9.375,SERGIO GARCIA ABAD,Zaidín,Huesca,0.265955,41.657236,Explotación de ganado porcino,
9672,2276,ES221490000036-LOARRE ,9.36,"GANADERA BOSQUE, S.C.",Loarre,Huesca,0.374735,42.175962,Explotación de ganado porcino,
1110,2277,ES220150000038-CERDOS-ALCALÁ DEL OBISPO ,9.36,HERMANOS MORA BITRIAN C.B.,Alcalá del obispo,Huesca,-0.257926,42.063398,Explotación de ganado porcino,
8257,2278,JOSE ANTONIO MARTÍN MARTÍN ,9.34,JOSÉ ANTONIO MARTÍN MARTÍN,Campo de San Pedro,Segovia,-3.556667,41.430278,Explotación de ganado porcino,
4478,2279,ES220890000030-CERDOS-CASTILLONROY ,9.34,IGLESIAS RAMI JOAQUIN,Castillonroy,Huesca,0.528916,41.882827,Explotación de ganado porcino,
2169,2280,GRANJA SANT ANTONI II ,9.317,CONCEPCIO MESTRES PALLI,Llambilles,Girona,2.837791,41.92573,Explotación de ganado porcino,
7615,2281,"GANADOS NAVIGÁN, S.L. ",9.288,"GANADOS NAVIGÁN, S.L.",Menasalbas,Toledo,-4.3539,39.4047,Explotación de ganado porcino,
10011,2282,FINCA HAZA DEL CERCADO ,9.27,JULIÁN PAEZ RODRÍGUEZ,Pedrera,Sevilla,-4.878,37.208,Explotación de ganado porcino,
8669,2283,"AGROPECUARIA CARMELDO, S.L.-LARRODRIGO ",9.26,"AGROPECUARIA CARMELDO, S.L.",Larrodrigo,Salamanca,5.420728,40.727703,Explotación de ganado porcino,
2926,2284,ES502520000131-CERDOS-TAUSTE ,9.255,CRUZ DE LOS ANGELES S.C.,Tauste,Zaragoza,-1.298275,41.953241,Explotación de ganado porcino,
1239,2285,LA MINA ,9.25,"PIENSOS JIMÉNEZ, S.L.",Campillos,Malaga,-4.855317,37.055374,Explotación de ganado porcino,
7896,2286,ROBERTO Y EDUARDO MARTÍN CÁMARA (ANTES JOSÉ PALACIOS VELASCO) ,9.2,ROBERTO MARTÍN CÁMARA Y EDUARDO MARTÍN CÁMARA,Huerta de Rey,Burgos,-3.347778,41.829722,Explotación de ganado porcino,
9871,2287,ES502980000059-ZUERA ,9.165,GRANJA DIESTE MARZO,Zuera,Zaragoza,-0.78861,41.928495,Explotación de ganado porcino,
9304,2288,C.B. GONZÁLEZ GARRIDO ,9.15,C. B. GONZÁLEZ GARRIDO,Hontalbilla,Segovia,-4.151903,41.362778,Explotación de ganado porcino,
9857,2289,ES502520000165-TAUSTE ,9.095,ROMAN ARRIETA CB,Tauste,Zaragoza,-1.270777,41.8841,Explotación de ganado porcino,
3252,2290,ES221970000029-CERDOS-ROBRES ,9.08,CARLOS CONTE CUELLO,Robres,Huesca,-0.437391,41.879655,Explotación de ganado porcino,
6296,2291,GABRIEL GONZÁLEZ PÉREZ ,9.071,GABRIEL GONZÁLEZ PÉREZ,Alhama de Murcia,Murcia,-1.335429,37.772694,Explotación de ganado porcino,
2952,2292,ES500740000128-CERDOS-CASPE ,9.069,EXPLOTACIONES AGRICOLAS Y GANADERAS GALVEZ-CARBO,Caspe,Zaragoza,-0.042812,41.1964,Explotación de ganado porcino,
8314,2293,GRANJA AVÍCOLA SAN ANTONIO (III) ,9.063,GRANJA AVÍCOLA SAN ANTONIO S.L.,Turleque,Toledo,-3.6631,39.6031,Avicultura,
8535,2294,"DOMINGO ARENZANA, PABLO ",9.053,PABLO DOMINGO ARENZANA,Cadreita,Navarra,-1.7,42.21,Explotación de ganado porcino,
5307,2295,GRANJA EDERRA EZPELETA S.C. ,9.047,"GRANJA EDERRA EZPELETA, S.C.",Carcastillo,Navarra,-1.44192,42.37948,Explotación de ganado porcino,
4491,2296,AGROSERRADA ,9.04,AGROSERRADA,Serrada,Valladolid,-4.819139,41.438625,Explotación de ganado porcino,
4431,2297,ES441470000001-CERDOS-MAZALEÓN ,9.035,EXPLOTACIONES AGROPECUARIAS DOLZ ADELL S.L.,Mazaleón,Teruel,0.119208,41.067032,Explotación de ganado porcino,
3403,2298,"GARRIZ CHIVITE, DANIEL ",9.025,"GARRIZ CHIVITE, DANIEL",Murillo el Fruto,Navarra,-1.561944,42.308056,Explotación de ganado porcino,
9284,2299,ES222540000002-CERDOS-ZAIDÍN ,9,PEDRO ABAD TURMO E HIJOS S.C.,Zaidín,Huesca,0.29172,41.652205,Explotación de ganado porcino,
8362,2300,ES502160000014-CERDOS-POZUELO DE ARAGÓN ,9,"BONA ESPLIGARES, JUAN ANDRES",Pozuelo de Aragón,Zaragoza,-1.407243,41.773371,Explotación de ganado porcino,
6929,2301,ES500950000001-CERDOS-EJEA DE LOS CABALLEROS ,9,"CONSTRUCCIONES Y CONTRATAS BERNARDO, S.A.",Ejea de los Caballeros,Zaragoza,-1.1526,42.143762,Explotación de ganado porcino,
2925,2302,ES500590000040-CERDOS-BUJARALOZ ,9,ESCANILLA PALLARES S.C.,Bujaraloz,Zaragoza,-0.172322,41.491998,Explotación de ganado porcino,
1680,2303,ES500240000009-CERDOS-ALMONACID DE LA SIERRA ,9,BANCAL S.L.,Almonacid de la Sierra,Zaragoza,-1.329023,41.443415,Explotación de ganado porcino,
1102,2304,ES220480000008-CERDOS-BARBASTRO ,9,"CORPORACION ALIMENTARIA DE GUISSONA, S.A.",Barbastro,Huesca,0.104787,42.058887,Explotación de ganado porcino,
1390,2305,GRANJA PORTA ,8.99,"PORGA PORCS, S.L",Vila-sana,Lleida,0.92667,41.671839,Explotación de ganado porcino,
2923,2306,ES502520000122-CERDOS-TAUSTE ,8.985,ARGAPOR S.L.,Tauste,Zaragoza,-1.231937,41.890924,Explotación de ganado porcino,
8571,2307,"AGROPECUARIA HERNÁNDEZ GONZÁLEZ, S.L-PALACIOS RUBIOS ",8.97,"AGROPECUARIA HERNÁNDEZ GONZÁLEZ, S.L.",Nava de Arévalo,Avila,-4.743333,41.029722,Explotación de ganado porcino,
9330,2308,ES221100000171-CERDOS-FONZ ,8.966,"GANADOS BIPORTA, S.L.",Fonz,Huesca,0.237373,41.983978,Explotación de ganado porcino,
2266,2309,GRANJA JOSA ,8.946,ELVIRA JOSA QUERALT,Arbeca,Lleida,0.911217,41.543152,Explotación de ganado porcino,
6281,2310,ES442650000008-CERDOS-VINACEITE ,8.867,FRANCISCO PEQUERUL EZQUERRA,Vinaceite,Teruel,-0.577864,41.273972,Explotación de ganado porcino,
2662,2311,MOLINO REALENGO-GUADASUAR ,8.858,SAT 7819 LOS MANZANOS,Guadassuar,Valencia,-0.47686,39.187977,Explotación de ganado porcino,
8975,2312,FRANCISCA ROCA ROCA ,8.833,FRANCISCA ROCA ROCA,Catí,Castellón,0.022738,40.471362,Explotación de ganado porcino,
6958,2313,ES221840000027-CERDOS-POLEÑINO ,8.83,LA CRUZ S.C.,Poleñino,Huesca,-0.317225,41.881069,Explotación de ganado porcino,
10021,2314,FINCA VILLEGAS 1º ,8.81,ROSARIO OJEDA VERGARA,Carmona,Sevilla,-5.726,37.422,Explotación de ganado porcino,
9879,2315,ES220210000043-ALMUDÉVAR ,8.81,AGROLABARTA,Almudévar,Huesca,-0.570517,42.068075,Explotación de ganado porcino,
9298,2316,ES222250000296-CERDOS-TAMARITE DE LITERA ,8.8,TORRE PERELLA S.L.,Tamarite de Litera,Huesca,0.360495,41.822185,Explotación de ganado porcino,
9095,2317,GRANJA ALVARO MONTAGUT ESQUERDA ,8.793,SERGI RAMELLS GENÉ,Llardecans,Lleida,0.562629,41.350845,Explotación de ganado porcino,
533,2318,"GRANJA RODRÍGUEZ, S.L. ",8.76,"GRANJA RODRÍGUEZ, S.L.",Conil de la Frontera,Cádiz,-6.110135,36.323793,Avicultura,
9714,2319,IBER-SALAMANCA S.L. ,8.75,IBER-SALAMANCA S.L.,Larrodrigo,Salamanca,-5.458986,40.724917,Explotación de ganado porcino,
9704,2320,ES222060000003-SANGARRÉN ,8.75,CASANOVA PARDO S.C.,Sangarrén,Huesca,-0.433141,42.01859,Explotación de ganado porcino,
9333,2321,ES500950000338-CERDOS-EJEA DE LOS CABALLEROS ,8.75,CARMEN MEJORAL,Ejea de los Caballeros,Zaragoza,-1.197073,42.178065,Explotación de ganado porcino,
7686,2322,BARANDA SANCHO S.C. ,8.75,BARANDA SANCHO S.C.,Santa Inés,Burgos,-3.685,42.065278,Explotación de ganado porcino,
3248,2323,ES220520000191-CERDOS-BELVER DE CINCA ,8.75,"GABAS CANALIS, Mª CARMEN",Belver de Cinca,Huesca,0.178766,41.692045,Explotación de ganado porcino,
975,2324,ES221970000077-CERDOS-ROBRES ,8.75,ANGEL PLO LATORRE,Robres,Huesca,-0.449225,41.885097,Explotación de ganado porcino,
9214,2325,GRANJA JOAN SABATÉ I JOSEFA PIÑOL ,8.724,OSCAR SABATÉ PIÑOL,Maials,Lleida,0.466571,41.340681,Explotación de ganado porcino,
7820,2326,ES501020000014-CERDOS-FABARA ,8.722,GRANJA BRUNET S.L.,Fabara,Zaragoza,0.172668,41.18706,Explotación de ganado porcino,
